folder,figure,file,bug
Reorder_and_indent_the_lines,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_6.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_7.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_8.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_9.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_0.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_1.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_18.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_19.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_2.py,0
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_3.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_4.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_5.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_6.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8.py,1
Reorder_and_indent_the_lines,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_0.py,1
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_1.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_10.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_11.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_12.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_13.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_14.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_15.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_16.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_17.py,1
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_18.py,1
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_19.py,1
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_2.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_3.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_4.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_5.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_6.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_7.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_8.py,0
Reorder_and_indent_the_lines,Hou2022figure2,Hou2022figure2_9.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_0.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_1.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_10.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_11.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_12.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_13.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_14.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_15.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_16.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_17.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_18.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_19.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_2.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_3.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_4.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_5.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_6.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_7.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_8.py,0
Reorder_and_indent_the_lines,Karavirta2012Figure3,Karavirta2012Figure3_9.py,1
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_0.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_1.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_10.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_11.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_12.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_13.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_14.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_15.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_16.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_17.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_18.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_19.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_2.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_3.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_4.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_5.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_6.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_7.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_8.py,0
Reorder_and_indent_the_lines,Weinmann2021figure1,Weinmann2021figure1_9.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_0.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_1.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_10.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_12.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_13.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_19.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_2.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_3.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_4.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_5.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_6.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_8.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2017figure1,Ericson2017figure1_9.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_0.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_1.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_10.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_12.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_13.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_19.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_2.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_3.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_4.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_5.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_6.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_8.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2017figure4,Ericson2017figure4_9.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_0.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_1.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_10.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_12.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_13.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_17.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_18.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_19.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_2.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_3.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_4.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_5.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_6.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_7.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_8.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2018figure5,Ericson2018figure5_9.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_0.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_1.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_10.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_12.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_13.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_19.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_2.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_3.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_4.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_5.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_6.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_8.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure2,Ericson2022figure2_9.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_0.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_1.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_10.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_12.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_13.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_19.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_2.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_3.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_4.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_5.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_6.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_8.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure3,Ericson2022figure3_9.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_0.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_1.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_10.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_11.py,7
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_12.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_13.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_19.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_2.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_3.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_4.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_5.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_6.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_8.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure4,Ericson2022figure4_9.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_0.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_1.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_10.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_11.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_12.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_13.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_14.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_15.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_16.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_17.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_18.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_19.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_2.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_3.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_4.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_5.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_6.py,1
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_7.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_8.py,0
Reorder_and_indent_the_lines_if_needed,Ericson2022figure8,Ericson2022figure8_9.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_0.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_1.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_10.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_11.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_12.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_13.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_14.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_15.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_16.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_17.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_18.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_19.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_2.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_3.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_4.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_5.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_6.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_7.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_8.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure2,Haynes_Magyar2022figure2_9.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_0.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_1.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_10.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_11.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_12.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_13.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_14.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_15.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_16.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_17.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_18.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_19.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_2.py,0
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_3.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_4.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_5.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_6.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_7.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_8.py,1
Reorder_and_indent_the_lines_if_needed,Haynes_Magyar2022figure4,Haynes_Magyar2022figure4_9.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_0.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_1.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_10.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_11.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_12.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_13.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_14.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_15.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_16.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_17.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_18.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_19.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_2.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_3.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_4.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_5.py,0
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_6.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_7.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_8.py,1
Reorder_and_indent_the_lines_if_needed,Hou2022figure2,Hou2022figure2_9.py,1
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_0.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_1.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_10.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_11.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_12.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_13.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_14.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_15.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_16.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_17.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_18.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_19.py,0
Reorder_and_indent_the_lines_if_needed,Karavirta2012Figure3,Karavirta2012Figure3_2.py,0
